_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
2884,1795,4654,Captive in the Waves: A Gods Above and Below Fantasy Short Story (Volume 21),Fantasy : Dark,Meyari McFarland,$5.99,Gods Above and Below,44 pages,Mary M Raichle,"""December 12, 2017""",English,1944269843,978-1944269845,5 x 0.1 x 8 inches,3.5 ounces,Red Lords and the Darkest Hunter  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meryari McFarland,$5.99,,48,Mary M Raichle,June 2017,,1944269622,9781944269623,7.99 x 5 x 0.1 inches,0.13 pounds,0
2885,1705,4654,Gods Between and Behind: A Gods Above and Below Fantasy Collection (Volume 22),Fantasy : Dark,Meyari McFarland,$9.99,Gods Above and Below,134 pages,Mary M Raichle,"""December 28, 2017""",English,194426986X,978-1944269869,5 x 0.3 x 8 inches,7.2 ounces,Red Lords and the Darkest Hunter  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meryari McFarland,$5.99,,48,Mary M Raichle,June 2017,,1944269622,9781944269623,7.99 x 5 x 0.1 inches,0.13 pounds,0
2888,439,4664,The Navigators: Book One of the Pathfinders Series,Science Fiction : Space Opera,David Hawkins,,The Pathfinders (Book 1),370 pages,Independently published,"""January 25, 2018""",English,1976995698,978-1976995699,6 x 0.9 x 9 inches,1.4 pounds,The Twins of Arcon  :  On the Quest for Power Part 2,Fantasy - Dark Fantasy,David Strouthos,$14.50,,404,Createspace Independent Publishing Platform,June 2017,,1547296348,9781547296347,9.69 x 7.44 x 0.83 inches,1.58 pounds,0
2892,1216,4667,"""Magical Girl Raising Project, Vol. 3""",Fantasy : Dark,Asari Endou and Marui-no,$14.00,Magical Girl Raising Project (light novel) (Book 3),212 pages,Yen On,"""March 27, 2018""",English,316559962,978-0316559966,5.5 x 0.5 x 8.4 inches,7.7 ounces,"""Magical Girl Raising Project, Volume 1""",Fantasy - Dark Fantasy,Asari Endou and Marui-No,$14.00,,208,Yen on,June 2017,,316558575,9780316558570,8.2 x 5.5 x 0.5 inches,0.4 pounds,0
2906,2170,4688,The Remembered Queen (The Mad Queen's Massacre),Fantasy : Dark,J. Ellen Ross,,The Mad Queen's Massacre (Book 1),362 pages,Independently published,"""October 9, 2017""",English,1549934791,978-1549934797,6 x 0.9 x 9 inches,1.4 pounds,The Heretic Queen,Fantasy - Dark Fantasy,J. B. Markes,$12.99,,302,Createspace Independent Publishing Platform,June 2017,,1523442239,9781523442232,8 x 5 x 0.68 inches,0.73 pounds,0
2913,1938,4694,His Price: Histories of the Shield Maidens,Fantasy : Dark,Juliet Baranne,$7.29,,28 pages,CreateSpace Independent Publishing Platform; 1 edition,"""November 19, 2017""",English,1979910669,978-1979910668,6 x 0.1 x 9 inches,3.2 ounces,Queen of the Isles,Fantasy - Dark Fantasy,Juliet Baranne,$9.79,,102,Createspace Independent Publishing Platform,June 2017,,1548170208,9781548170202,9 x 6 x 0.21 inches,0.32 pounds,0
2915,2201,4694,Flesh: The Shield  Maidens of the Cannibal Isles (The Cannibal Isles Collection) (Volume 4),Fantasy : Dark,Juliel Baranne,$7.49,The Cannibal Isles Collection (Book 4),30 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,197799234X,978-1977992345,6 x 0.1 x 9 inches,3.4 ounces,Queen of the Isles,Fantasy - Dark Fantasy,Juliet Baranne,$9.79,,102,Createspace Independent Publishing Platform,June 2017,,1548170208,9781548170202,9 x 6 x 0.21 inches,0.32 pounds,0
2931,2202,4706,The Goddess: The Histories of the Goddess (Volume 4),Fantasy : Dark,Jerome Brooke,$9.79,The Histories of the Goddess (Book 4),248 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,1977991386,978-1977991386,6 x 0.6 x 9 inches,15.4 ounces,Orpheus the Lord  :  The Histories of Orpheus,Fantasy - Dark Fantasy,Jerome Brooke,$7.79,,56,Createspace Independent Publishing Platform,June 2017,,1547112859,9781547112852,9 x 6 x 0.12 inches,0.19 pounds,0
2934,2430,4712,The Magic of Flowers: A Novel,Psychological Thrillers,Roxanne M.,$20.99,,304 pages,iUniverse,"""March 9, 2018""",English,1532042337,978-1532042331,6 x 0.8 x 9 inches,1.2 pounds,The City of the Dead,Fantasy - Dark Fantasy,William M. Hope,$7.50,,120,Createspace Independent Publishing Platform,June 2017,,1548435457,9781548435455,9 x 6 x 0.28 inches,0.41 pounds,0
2942,1864,4726,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Colour of Vengeance,Fantasy - Dark Fantasy,Rob J. Hayes,$14.99,,292,Createspace Independent Publishing Platform,June 2017,,1544976585,9781544976587,9 x 6 x 0.66 inches,0.95 pounds,0
2943,717,4726,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Colour of Vengeance,Fantasy - Dark Fantasy,Rob J. Hayes,$14.99,,292,Createspace Independent Publishing Platform,June 2017,,1544976585,9781544976587,9 x 6 x 0.66 inches,0.95 pounds,0
2944,1795,4728,Captive in the Waves: A Gods Above and Below Fantasy Short Story (Volume 21),Fantasy : Dark,Meyari McFarland,$5.99,Gods Above and Below,44 pages,Mary M Raichle,"""December 12, 2017""",English,1944269843,978-1944269845,5 x 0.1 x 8 inches,3.5 ounces,Kiss of the High King's Illusion  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meyari McFarland,$5.99,,44,Mary M Raichle,June 2017,,1944269584,9781944269586,8 x 5 x 0.09 inches,0.12 pounds,0
2951,717,4739,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Price of Faith,Fantasy - Dark Fantasy,Rob J. Hayes,$14.99,,370,Createspace Independent Publishing Platform,June 2017,,1544976879,9781544976877,9 x 6 x 0.82 inches,1.19 pounds,0
2958,1636,4753,The Blood of Altlock: Book 1 of the Altlock Saga (Volume 1),Fantasy : Dark,R. A. Miller,$9.99,The Altlock Saga,124 pages,CreateSpace Independent Publishing Platform; 2 edition,"""January 12, 2018""",English,198382383X,978-1983823831,6 x 0.3 x 9 inches,8.5 ounces,The Bones of the Past,Fantasy - Dark Fantasy,Craig A. Munro,$16.99,,450,Inkshares,May 2017,,1942645333,9781942645337,8.2 x 5.4 x 1.4 inches,1 pounds,0
2963,2304,4753,The Breakdown,Psychological Thrillers,B. A. Paris,$16.99,,491 pages,Large Print Press; Large Print edition,"""June 12, 2018""",English,1432847694,978-1432847692,5.5 x 8.5 inches,1.1 pounds,The Bones of the Past,Fantasy - Dark Fantasy,Craig A. Munro,$16.99,,450,Inkshares,May 2017,,1942645333,9781942645337,8.2 x 5.4 x 1.4 inches,1 pounds,0
2969,1908,4768,The Slithering Spark: A Gods Above and Below Fantasy Short Story (Volume 20),Fantasy : Dark,Meyari McFarland,$5.99,Gods Above and Below,46 pages,Mary M Raichle,"""November 24, 2017""",English,1944269819,978-1944269814,5 x 0.1 x 8 inches,3.5 ounces,First Snake of the Dwindling Ships  :  A Gods Above and Below Fantasy Short Story,Fantasy - Dark Fantasy,Meyari McFarland,$5.99,,42,Mary M Raichle,May 2017,,1944269576,9781944269579,8 x 5 x 0.09 inches,0.11 pounds,0
2975,491,4783,The Ultimate Weapon,Science Fiction : Space Opera,John W. Campbell Jr.,$9.99,,106 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703294,978-1528703291,5.5 x 0.2 x 8.5 inches,5.1 ounces,The King's Own,Fantasy - Dark Fantasy,W. Marshall,$14.99,,268,Createspace Independent Publishing Platform,May 2017,,1546638970,9781546638971,9.02 x 5.98 x 0.56 inches,0.8 pounds,0
2976,1307,4785,The Assassins of Light (Creatures of Darkness) (Volume 3),Fantasy : Dark,Britney Jackson,$19.99,Creatures of Darkness,426 pages,CreateSpace Independent Publishing Platform,"""March 9, 2018""",English,1986452549,978-1986452540,6 x 1.1 x 9 inches,1.6 pounds,The Tomb of Blood,Fantasy - Dark Fantasy,Britney Jackson,$19.99,,416,Createspace Independent Publishing Platform,May 2017,,1546792538,9781546792536,9 x 6 x 0.93 inches,1.34 pounds,0
2982,2178,4798,Schlock! Gorefest 2017,Fantasy : Dark,G K Murphy and Gavin Chappell,$10.99,,264 pages,CreateSpace Independent Publishing Platform,"""October 8, 2017""",English,1978096313,978-1978096318,5 x 0.6 x 8 inches,12.5 ounces,Summer of Schlock!,Fantasy - Dark Fantasy,G. K. Murphy and Gavin Chappell,$10.50,,246,Createspace Independent Publishing Platform,May 2017,,1546892389,9781546892380,8 x 5 x 0.52 inches,0.54 pounds,0
2985,1265,4811,The Old Man (Tales of Abros),Fantasy : Dark,Jason Enderle and Jonathan Laird,$4.99,Tales of Abros (Book 1),85 pages,Jason Enderle,"""March 16, 2018""",English,999324829,978-0999324820,5 x 0.2 x 8 inches,5.3 ounces,The Wicked Wizard of Oz Colouring Book,Fantasy - Dark Fantasy,Jonathan Green and Kev Crossley,$19.95,,94,Snowbooks,May 2017,,1911390325,9781911390329,11.69 x 8.27 x 0.19 inches,0.54 pounds,0
2990,2202,4820,The Goddess: The Histories of the Goddess (Volume 4),Fantasy : Dark,Jerome Brooke,$9.79,The Histories of the Goddess (Book 4),248 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,1977991386,978-1977991386,6 x 0.6 x 9 inches,15.4 ounces,The Divine Augusta  :  The Histories of Augusta,Fantasy - Dark Fantasy,Jerome Brooke,$6.89,,68,Createspace Independent Publishing Platform,May 2017,,1547060573,9781547060573,9 x 6 x 0.14 inches,0.23 pounds,0
2992,2201,4822,Flesh: The Shield  Maidens of the Cannibal Isles (The Cannibal Isles Collection) (Volume 4),Fantasy : Dark,Juliel Baranne,$7.49,The Cannibal Isles Collection (Book 4),30 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,197799234X,978-1977992345,6 x 0.1 x 9 inches,3.4 ounces,The Shield Maiden Victorious  :  Mercy of Death,Fantasy - Dark Fantasy,Juliet Baranne,$9.29,,34,Createspace Independent Publishing Platform,May 2017,,1547089547,9781547089543,9 x 6 x 0.07 inches,0.13 pounds,0
3001,2201,4846,Flesh: The Shield  Maidens of the Cannibal Isles (The Cannibal Isles Collection) (Volume 4),Fantasy : Dark,Juliel Baranne,$7.49,The Cannibal Isles Collection (Book 4),30 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,197799234X,978-1977992345,6 x 0.1 x 9 inches,3.4 ounces,The Women of the Temple  :  The Goddess Cybele,Fantasy - Dark Fantasy,Juliet Baranne,$7.29,,42,Createspace Independent Publishing Platform,April 2017,,154512633X,9781545126332,9 x 6 x 0.09 inches,0.15 pounds,0
3012,651,4861,Space Team: Planet of the Japes,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 7),306 pages,Zertex Books,"""December 19, 2017""",English,995623376,978-0995623378,5 x 0.8 x 8 inches,14.2 ounces,Necrospect  :  Chronicles of the Wizard-Detective,Fantasy - Dark Fantasy,J. B. Markes,$10.99,,250,Createspace Independent Publishing Platform,April 2017,,1544139020,9781544139029,8 x 5 x 0.57 inches,0.6 pounds,0
3019,599,4863,The Symbolism in the Mortalis Series,Science Fiction : Space Opera,Larry W. Cockerham,$5.95,Symbolism in the Mortalis,26 pages,CreateSpace Independent Publishing Platform,"""December 30, 2017""",English,1983418013,978-1983418013,5 x 0.1 x 8 inches,2.7 ounces,The King in Yellow,Fantasy - Dark Fantasy,Robert W. Chambers,$6.99,,146,Createspace Independent Publishing Platform,April 2017,,1545423733,9781545423738,9 x 6 x 0.31 inches,0.45 pounds,0
3037,1109,4906,The Cavaliers Anthology Part Three: Carlson's Cavaliers,Science Fiction : Space Opera,Michael Keegan,$6.99,,134 pages,Independently published,"""September 25, 2017""",English,1549825038,978-1549825033,8.5 x 0.3 x 11 inches,14.6 ounces,The Awakening  :  Part One,Fantasy - Dark Fantasy,Michael Timmins,$11.99,,230,Createspace Independent Publishing Platform,March 2017,,1539638618,9781539638612,9 x 6 x 0.48 inches,0.69 pounds,0
3044,2202,4912,The Goddess: The Histories of the Goddess (Volume 4),Fantasy : Dark,Jerome Brooke,$9.79,The Histories of the Goddess (Book 4),248 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 4, 2017""",English,1977991386,978-1977991386,6 x 0.6 x 9 inches,15.4 ounces,The Queen of Galbu  :  The Histories of the Legion,Fantasy - Dark Fantasy,Jerome Brooke,$9.79,,32,Createspace Independent Publishing Platform,March 2017,,154475955X,9781544759555,9 x 6 x 0.07 inches,0.13 pounds,0
3048,1576,4914,Morals of the Youth,Fantasy : Dark,Jerome Brooke,$7.29,,84 pages,CreateSpace Independent Publishing Platform; 3 edition,"""January 23, 2018""",English,1984172980,978-1984172983,6 x 0.2 x 9 inches,6.4 ounces,The Prey of the Shield Maidens  :  The Histories of the Legions,Fantasy - Dark Fantasy,Jerome Brooke,$7.79,,40,Createspace Independent Publishing Platform,March 2017,,1544908601,9781544908601,9 x 6 x 0.08 inches,0.15 pounds,0
3056,1576,4917,Morals of the Youth,Fantasy : Dark,Jerome Brooke,$7.29,,84 pages,CreateSpace Independent Publishing Platform; 3 edition,"""January 23, 2018""",English,1984172980,978-1984172983,6 x 0.2 x 9 inches,6.4 ounces,Lover of the Immortal Queen  :  The Histories of the Goddess,Fantasy - Dark Fantasy,Jerome Brooke,$9.79,,100,Createspace Independent Publishing Platform,March 2017,,1545020825,9781545020821,9 x 6 x 0.21 inches,0.32 pounds,0
3071,652,4933,Space Team: Return of the Dead Guy,Science Fiction : Space Opera,Barry J. Hutchison,$12.99,Space Team (Book 6),286 pages,Zertex Books,"""December 19, 2017""",English,099562335X,978-0995623354,5 x 0.7 x 8 inches,13.4 ounces,Tales of the Undying Empire,Fantasy - Dark Fantasy,Andrew J. Luther,$24.99,,730,Vanishing Goblin Inc.,March 2017,,995305609,9780995305601,9.02 x 5.98 x 1.6 inches,2.32 pounds,0
3087,1235,4948,Relics - The Folded Land,Fantasy : Dark,Tim Lebbon,$14.95,Relics (Book 2),336 pages,Titan Books,"""March 20, 2018""",English,1785650319,978-1785650314,5.1 x 0.9 x 8.1 inches,10.4 ounces,Relics,Fantasy - Dark Fantasy,Tim Lebbon,$14.95,,336,Titan Books (UK),March 2017,,1785650300,9781785650307,7.9 x 5.1 x 1.1 inches,0.8 pounds,0
3088,1401,4949,Prince of Fiends,Fantasy : Dark,L. C. Cunningham,$14.99,,594 pages,CreateSpace Independent Publishing Platform,"""February 22, 2018""",English,1985594773,978-1985594777,5.1 x 1.5 x 7.8 inches,1.6 pounds,Seeker of Magic,Fantasy - Dark Fantasy,Susanne L. Lambdin,$16.49,,478,Theogony Books,March 2017,,1942936621,9781942936626,9.02 x 5.98 x 0.96 inches,1.4 pounds,0
3095,1971,4967,Galbu: The Histories of the Goddess,Fantasy : Dark,Juliet Baranne,,,28 pages,CreateSpace Independent Publishing Platform; 2 edition,"""November 13, 2017""",English,1979745579,978-1979745574,6 x 0.1 x 9 inches,3.2 ounces,The Prey of the Divine Queen  :  The Shield Maidens and the Prince of Bards,Fantasy - Dark Fantasy,Juliet Baranne,$7.79,,26,Createspace Independent Publishing Platform,March 2017,,1544246552,9781544246550,9.02 x 5.98 x 0.05 inches,0.11 pounds,0
3103,1971,4976,Galbu: The Histories of the Goddess,Fantasy : Dark,Juliet Baranne,,,28 pages,CreateSpace Independent Publishing Platform; 2 edition,"""November 13, 2017""",English,1979745579,978-1979745574,6 x 0.1 x 9 inches,3.2 ounces,Lover of the Dark Goddess  :  The Histories of Cybele the Divine,Fantasy - Dark Fantasy,Juliet Baranne,$9.79,,50,Createspace Independent Publishing Platform,March 2017,,1544968566,9781544968568,9 x 6 x 0.1 inches,0.18 pounds,0
3111,2070,4984,Flesh: The Shield Maidens and the Prince (The Cannibal Isles Collection) (Volume 7),Fantasy : Dark,Juliet Baranne,,The Cannibal Isles Collection (Book 7),28 pages,CreateSpace Independent Publishing Platform; 2 edition,"""October 26, 2017""",English,1979216800,978-1979216807,6 x 0.1 x 9 inches,3.2 ounces,The Women of the Lance  :  Shield Maidens of the Empire,Fantasy - Dark Fantasy,Juliet Baranne,$9.99,,252,Createspace Independent Publishing Platform,March 2017,,1544688210,9781544688213,9 x 6 x 0.53 inches,0.75 pounds,0
3120,151,5000,Cult of the Spiral Dawn (Genestealer Cults),Science Fiction : Space Opera,Peter Fehervari,$16.00,Genestealer Cults (Book 2),336 pages,Games Workshop,"""March 20, 2018""",English,1784966657,978-1784966652,5.1 x 0.8 x 7.8 inches,7.8 ounces,Hen of the Woods,Fantasy - Dark Fantasy,Peter Schranz,$11.99,,300,Createspace Independent Publishing Platform,February 2017,,1543155650,9781543155655,8 x 5 x 0.63 inches,0.66 pounds,0
3136,1930,5048,The Body Of,Fantasy : Dark,Michael C Pauly,$12.99,,192 pages,Now & Never Publishing,"""November 21, 2017""",English,1945267097,978-1945267093,6 x 0.5 x 9 inches,12.3 ounces,The Secret Switch,Fantasy - Dark Fantasy,MR Michael Paterson,$11.35,,242,Createspace Independent Publishing Platform,February 2017,,1542819849,9781542819848,8.5 x 5.5 x 0.55 inches,0.69 pounds,0
3141,1586,5050,Chain of Lost Memories: A Chain of Memories Story (Volume 5),Fantasy : Dark,Michael Freney,$20.00,Chain of Memories,248 pages,CreateSpace Independent Publishing Platform,"""January 21, 2018""",English,198410148X,978-1984101488,6 x 0.6 x 9 inches,15.4 ounces,Chain of Broken Memories,Fantasy - Dark Fantasy,Michael Freney,$20.00,,360,Createspace Independent Publishing Platform,February 2017,,1543012183,9781543012187,9 x 6 x 0.75 inches,1.06 pounds,0
3175,486,5186,The Red Peri,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,72 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703391,978-1528703390,5.5 x 0.2 x 8.5 inches,3.7 ounces,The Wanderer,Fantasy - Dark Fantasy,Stanley Brown,$21.95,,294,"""Page Publishing, Inc.""",November 2016,,1684096936,9781684096930,10 x 7 x 0.62 inches,1.13 pounds,0
3176,500,5186,The Planet of Doubt,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,42 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703383,978-1528703383,5.5 x 0.1 x 8.5 inches,2.4 ounces,The Wanderer,Fantasy - Dark Fantasy,Stanley Brown,$21.95,,294,"""Page Publishing, Inc.""",November 2016,,1684096936,9781684096930,10 x 7 x 0.62 inches,1.13 pounds,0
3181,836,5214,Beyond the Empire (The Indranan War),Science Fiction : Space Opera,K. B. Wagers,$10.99,The Indranan War (Book 3),416 pages,Orbit,"""November 14, 2017""",English,316308641,978-0316308649,5.5 x 1.2 x 8.2 inches,12.6 ounces,Beyond the Walls of Wonderland,Fantasy - Dark Fantasy,M. K. Cook,$14.99,,152,Createspace Independent Publishing Platform,November 2016,,1533630984,9781533630988,9 x 6 x 0.35 inches,0.51 pounds,0
3186,2215,5232,The King in Yellow,Fantasy : Dark,Robert W Chambers,$7.95,,146 pages,CreateSpace Independent Publishing Platform; Classics - The King in Yellow edition,"""October 3, 2017""",English,197788816X,978-1977888167,8.5 x 0.3 x 11 inches,15.7 ounces,The Harrowing,Fantasy - Dark Fantasy,Robert E. Dunn,$14.95,,286,Necro Publications,November 2016,,1944703128,9781944703127,8.5 x 5.5 x 0.6 inches,0.73 pounds,0
3189,2686,5232,The Mind Full,Psychological Thrillers,Robert Lashley,$8.00,,234 pages,Lulu.com,"""January 16, 2018""",English,1365538338,978-1365538339,6 x 0.6 x 9 inches,14.7 ounces,The Harrowing,Fantasy - Dark Fantasy,Robert E. Dunn,$14.95,,286,Necro Publications,November 2016,,1944703128,9781944703127,8.5 x 5.5 x 0.6 inches,0.73 pounds,0
3197,1204,5241,The Atrocities,Fantasy : Dark,Jeremy C. Shipp,$10.99,,112 pages,Tor.com,"""April 17, 2018""",English,1250164397,978-1250164391,5 x 8 inches,1.1 pounds,The Immortal's Guide,Fantasy - Dark Fantasy,S. C. Parris,$16.95,,352,Permuted Press,October 2016,,1682610810,9781682610817,8.9 x 6 x 1.1 inches,0.85 pounds,0
