_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight
1835,106,3567,The Carrion Throne (Vaults of Terra),Science Fiction : Space Opera,Chris Wraight,$16.00,Vaults of Terra (Book 1),384 pages,Games Workshop; Reprint edition,"""May 29, 2018""",English,1784966916,978-1784966911,5.1 x 1 x 7.8 inches,9.6 ounces,Empires of Light  :  The Labyrinth,Science Fiction - Space Opera,Chris Vuille,$14.95,,372.0,Createspace Independent Publishing Platform,December 2012,,1480245046,9781480245044,9.02 x 5.98 x 0.77 inches,1.09 pounds
1836,1864,3574,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,Precipice  :  The Beginning,Science Fiction - Space Opera,Kevin J. Howard,$23.95,,482.0,Outskirts Press,November 2012,,1478716932,9781478716938,8 x 5 x 0.97 inches,1.04 pounds
1837,2243,3583,Return of the Horla: A Novel (Adam Quatrology),Psychological Thrillers,Bernard Sussman,$12.95,Adam Quatrology,224 pages,Bartleby Press,"""November 19, 2018""",English,0935437533,978-0935437539,,1.1 pounds,Flight of the Star Phoenix,Science Fiction - Space Opera,MR Bernard Doove,$17.95,,390.0,Createspace Independent Publishing Platform,November 2012,,1480260169,9781480260160,8 x 5.25 x 0.8 inches,0.89 pounds
1838,1569,3617,The Dragon's Tear,Fantasy : Dark,Chris Weston,$17.99,,192 pages,Createspace Independent Publishing Platform,"""January 24, 2018""",English,1984088068,978-1984088062,5 x 0.4 x 8 inches,7.5 ounces,The Earth Gate,Science Fiction - Space Opera,Chris Comish,$14.99,,292.0,Createspace Independent Publishing Platform,October 2012,,1478222069,9781478222064,7.99 x 5 x 0.66 inches,0.7 pounds
1839,1234,3617,The Magistocrats,Fantasy : Dark,Chris Moiser,$9.80,,340 pages,Independently published,"""March 21, 2018""",English,1980619069,978-1980619062,6 x 0.8 x 9 inches,1.3 pounds,The Earth Gate,Science Fiction - Space Opera,Chris Comish,$14.99,,292.0,Createspace Independent Publishing Platform,October 2012,,1478222069,9781478222064,7.99 x 5 x 0.66 inches,0.7 pounds
1840,1569,3627,The Dragon's Tear,Fantasy : Dark,Chris Weston,$17.99,,192 pages,Createspace Independent Publishing Platform,"""January 24, 2018""",English,1984088068,978-1984088062,5 x 0.4 x 8 inches,7.5 ounces,The Earth Gate,Science Fiction - Space Opera,Chris Comish,$12.99,,326.0,Createspace Independent Publishing Platform,October 2012,,1478308370,9781478308379,9.02 x 5.98 x 0.68 inches,0.96 pounds
1841,1234,3627,The Magistocrats,Fantasy : Dark,Chris Moiser,$9.80,,340 pages,Independently published,"""March 21, 2018""",English,1980619069,978-1980619062,6 x 0.8 x 9 inches,1.3 pounds,The Earth Gate,Science Fiction - Space Opera,Chris Comish,$12.99,,326.0,Createspace Independent Publishing Platform,October 2012,,1478308370,9781478308379,9.02 x 5.98 x 0.68 inches,0.96 pounds
1842,1330,3646,The Dark Age Chronicles: Eve of the Hunters,Fantasy : Dark,T.  L. Bailey,,The dark Age Chronicles (Book 2),275 pages,Independently published,"""March 5, 2018""",English,1980478775,978-1980478775,6 x 0.7 x 9 inches,1.1 pounds,"""The Shadow of the Sund  :  The Brotherhood of Terror, Book One""",Science Fiction - Space Opera,Wes T. Salem,$14.00,,366.0,Createspace Independent Publishing Platform,September 2012,,1479276928,9781479276929,7.99 x 5 x 0.76 inches,0.8 pounds
1843,1869,3646,Bedlam: Fourth Book of the Nameless Chronicle (Volume 4),Fantasy : Dark,M. T. Miller,$14.99,The Nameless Chronicle (Book 4),178 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 1, 2017""",English,197999613X,978-1979996136,6 x 0.4 x 9 inches,11.5 ounces,"""The Shadow of the Sund  :  The Brotherhood of Terror, Book One""",Science Fiction - Space Opera,Wes T. Salem,$14.00,,366.0,Createspace Independent Publishing Platform,September 2012,,1479276928,9781479276929,7.99 x 5 x 0.76 inches,0.8 pounds
1844,565,3651,A Brand New World: Large Print,Science Fiction : Space Opera,Ray Cummings,$12.99,,190 pages,CreateSpace Independent Publishing Platform,"""January 8, 2018""",English,1983419451,978-1983419454,8.5 x 0.4 x 11 inches,1.2 pounds,A Brand New World,Science Fiction - Space Opera,Ray Cummings,$9.99,,160.0,Wildside Press,August 2012,,143444029X,9781434440297,8.5 x 5.5 x 0.37 inches,0.46 pounds
1845,999,3651,A Brand New World,Science Fiction : Space Opera,Ray Cummings,$11.99,,142 pages,CreateSpace Independent Publishing Platform,"""October 12, 2017""",English,1978199112,978-1978199118,8.5 x 0.3 x 11 inches,15.4 ounces,A Brand New World,Science Fiction - Space Opera,Ray Cummings,$9.99,,160.0,Wildside Press,August 2012,,143444029X,9781434440297,8.5 x 5.5 x 0.37 inches,0.46 pounds
1846,2869,3662,The Global View,Psychological Thrillers,W. L. Liberman,,,288 pages,CreateSpace Independent Publishing Platform,"""November 26, 2017""",English,1981158111,978-1981158119,5.5 x 0.7 x 8.5 inches,15.5 ounces,The Pirate Planet,Science Fiction - Space Opera,Charles W. Diffen,$15.00,,210.0,Pulpville Press,August 2012,,193672040X,9781936720408,9.02 x 5.98 x 0.48 inches,0.69 pounds
1847,1871,3664,Beowulf: Birth of a Monster,Fantasy : Dark,John Arthur Beaman,,,159 pages,Independently published,"""December 1, 2017""",English,1973435845,978-1973435846,6 x 0.4 x 9 inches,10.6 ounces,Space Monster,Science Fiction - Space Opera,John Cosper,$9.99,,204.0,Createspace Independent Publishing Platform,August 2012,,1479101737,9781479101733,7.99 x 5.24 x 0.43 inches,0.48 pounds
1848,492,3664,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Space Monster,Science Fiction - Space Opera,John Cosper,$9.99,,204.0,Createspace Independent Publishing Platform,August 2012,,1479101737,9781479101733,7.99 x 5.24 x 0.43 inches,0.48 pounds
1849,1265,3672,The Old Man (Tales of Abros),Fantasy : Dark,Jason Enderle and Jonathan Laird,$4.99,Tales of Abros (Book 1),85 pages,Jason Enderle,"""March 16, 2018""",English,0999324829,978-0999324820,5 x 0.2 x 8 inches,5.3 ounces,The Revelation of Earth  :  First Contact,Science Fiction - Space Opera,Frank Sims and Jonathan Henry,$17.95,,280.0,iUniverse,July 2012,,1475935064,9781475935066,9 x 6 x 0.59 inches,0.83 pounds
1850,1769,3672,The Demons of King Solomon,Fantasy : Dark,Jonathan Maberry and Seanan McGuire,$16.91,,374 pages,Journalstone,"""December 15, 2017""",English,194765408X,978-1947654082,6 x 0.8 x 9 inches,1.1 pounds,The Revelation of Earth  :  First Contact,Science Fiction - Space Opera,Frank Sims and Jonathan Henry,$17.95,,280.0,iUniverse,July 2012,,1475935064,9781475935066,9 x 6 x 0.59 inches,0.83 pounds
1851,1563,3673,The Suffering,Fantasy : Dark,Robert Cano,$6.99,,109 pages,Independently published,"""January 24, 2018""",English,1549809512,978-1549809514,5 x 0.3 x 8 inches,6.2 ounces,The Star Queen,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,204.0,Createspace Independent Publishing Platform,July 2012,,1478222506,9781478222507,7.99 x 5 x 0.43 inches,0.45 pounds
1852,632,3673,The Invisible Sarcophagus,Science Fiction : Space Opera,Robert Pritchard,$8.99,,237 pages,Independently published,"""December 24, 2017""",English,1976721253,978-1976721250,5.5 x 0.6 x 8.5 inches,13.1 ounces,The Star Queen,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,204.0,Createspace Independent Publishing Platform,July 2012,,1478222506,9781478222507,7.99 x 5 x 0.43 inches,0.45 pounds
1853,2686,3673,The Mind Full,Psychological Thrillers,Robert Lashley,$8.00,,234 pages,Lulu.com,"""January 16, 2018""",English,1365538338,978-1365538339,6 x 0.6 x 9 inches,14.7 ounces,The Star Queen,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,204.0,Createspace Independent Publishing Platform,July 2012,,1478222506,9781478222507,7.99 x 5 x 0.43 inches,0.45 pounds
1854,488,3673,The Status Civilization,Science Fiction : Space Opera,Robert Sheckley,$12.99,,176 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703324,978-1528703321,5.5 x 0.4 x 8.5 inches,8.2 ounces,The Star Queen,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,204.0,Createspace Independent Publishing Platform,July 2012,,1478222506,9781478222507,7.99 x 5 x 0.43 inches,0.45 pounds
1855,1495,3679,The Dark Elf (Crimson Black Series),Fantasy : Dark,C. C. Morgen,$10.99,Crimson Black Series (Book 2),331 pages,Independently published,"""February 5, 2018""",English,1980207925,978-1980207924,5.2 x 0.8 x 8 inches,1 pounds,Sovran's Pawn  :  The Black Wing Chronicles,Science Fiction - Space Opera,J. C. Cassels,$9.99,,252.0,Createspace Independent Publishing Platform,July 2012,,1477456287,9781477456286,7.99 x 5 x 0.53 inches,0.56 pounds
1856,485,3686,Valley of Dreams,Science Fiction : Space Opera,Stanley G. Weinbaum,$9.99,,36 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703405,978-1528703406,5.5 x 0.1 x 8.5 inches,2.1 ounces,Legions of Orion,Science Fiction - Space Opera,Michael G. Thomas,$13.99,,378.0,Swordworks,June 2012,,1909149039,9781909149038,8 x 5.25 x 0.84 inches,0.95 pounds
1857,11,3687,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Nemesis List,Science Fiction - Space Opera,R. J. Frith,$12.95,,314.0,Pan Macmillan,June 2012,,0330519972,9780330519977,0.75 x 5 x 7.5 inches,0.5 pounds
1858,59,3687,The Outposter,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,336 pages,Baen; Reissue edition,"""August 7, 2018""",English,1481483285,978-1481483285,,1.1 pounds,The Nemesis List,Science Fiction - Space Opera,R. J. Frith,$12.95,,314.0,Pan Macmillan,June 2012,,0330519972,9780330519977,0.75 x 5 x 7.5 inches,0.5 pounds
1859,1812,3687,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Nemesis List,Science Fiction - Space Opera,R. J. Frith,$12.95,,314.0,Pan Macmillan,June 2012,,0330519972,9780330519977,0.75 x 5 x 7.5 inches,0.5 pounds
1860,1864,3687,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Nemesis List,Science Fiction - Space Opera,R. J. Frith,$12.95,,314.0,Pan Macmillan,June 2012,,0330519972,9780330519977,0.75 x 5 x 7.5 inches,0.5 pounds
1861,400,3689,The Galaxy Primes: Large Print,Science Fiction : Space Opera,E. E. Smith,$16.99,,376 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,198500917X,978-1985009172,8.5 x 0.8 x 11 inches,2.4 pounds,The Galaxy Primes,Science Fiction - Space Opera,E. E. Doc Smith,$12.95,,202.0,Armchair Fiction & Music,June 2012,,1612871003,9781612871004,8 x 5.25 x 0.46 inches,0.52 pounds
1862,2481,3689,The Wrong Sister,Psychological Thrillers,T. E. Woods,$15.95,,336 pages,Kensington,"""February 27, 2018""",English,1496712749,978-1496712745,5.7 x 0.9 x 8.3 inches,8.6 ounces,The Galaxy Primes,Science Fiction - Space Opera,E. E. Doc Smith,$12.95,,202.0,Armchair Fiction & Music,June 2012,,1612871003,9781612871004,8 x 5.25 x 0.46 inches,0.52 pounds
1863,2766,3689,The Devil's Paw,Psychological Thrillers,E. Phillips Oppenheim,$5.99,,102 pages,CreateSpace Independent Publishing Platform,"""December 22, 2017""",English,1981948562,978-1981948567,8.5 x 0.2 x 11 inches,11.5 ounces,The Galaxy Primes,Science Fiction - Space Opera,E. E. Doc Smith,$12.95,,202.0,Armchair Fiction & Music,June 2012,,1612871003,9781612871004,8 x 5.25 x 0.46 inches,0.52 pounds
1864,478,3689,The Galaxy Primes,Science Fiction : Space Opera,"E. E. ""Doc"" Smith",$13.53,,230 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703154,978-1528703154,5.5 x 0.5 x 8.5 inches,10.6 ounces,The Galaxy Primes,Science Fiction - Space Opera,E. E. Doc Smith,$12.95,,202.0,Armchair Fiction & Music,June 2012,,1612871003,9781612871004,8 x 5.25 x 0.46 inches,0.52 pounds
1865,492,3695,Islands of Space,Science Fiction : Space Opera,John W. Campbell Jr.,$12.99,,200 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703278,978-1528703277,5.5 x 0.5 x 8.5 inches,9.3 ounces,Islands of Space,Science Fiction - Space Opera,John W. Campbell,$12.95,,202.0,Armchair Fiction & Music,June 2012,,1612871046,9781612871042,8 x 5.25 x 0.46 inches,0.52 pounds
1866,1493,3700,Misanthropy (Born of the Phoenix) (Volume 2),Fantasy : Dark,David Murray Forrester and Adam Isailovic,$14.95,Born of the Phoenix,294 pages,CreateSpace Independent Publishing Platform; first edition,"""February 6, 2018""",English,1985146746,978-1985146747,5.1 x 0.7 x 7.8 inches,13.6 ounces,Heart of the Comet,Science Fiction - Space Opera,Gregory Benford and David Brin,$18.50,,530.0,Lucky Bat Books,June 2012,,098491546X,9780984915460,9 x 6 x 1.18 inches,1.69 pounds
1867,1563,3708,The Suffering,Fantasy : Dark,Robert Cano,$6.99,,109 pages,Independently published,"""January 24, 2018""",English,1549809512,978-1549809514,5 x 0.3 x 8 inches,6.2 ounces,The Lost Starship,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,240.0,Createspace Independent Publishing Platform,June 2012,,1478159677,9781478159674,8 x 5 x 0.51 inches,0.53 pounds
1868,632,3708,The Invisible Sarcophagus,Science Fiction : Space Opera,Robert Pritchard,$8.99,,237 pages,Independently published,"""December 24, 2017""",English,1976721253,978-1976721250,5.5 x 0.6 x 8.5 inches,13.1 ounces,The Lost Starship,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,240.0,Createspace Independent Publishing Platform,June 2012,,1478159677,9781478159674,8 x 5 x 0.51 inches,0.53 pounds
1869,2686,3708,The Mind Full,Psychological Thrillers,Robert Lashley,$8.00,,234 pages,Lulu.com,"""January 16, 2018""",English,1365538338,978-1365538339,6 x 0.6 x 9 inches,14.7 ounces,The Lost Starship,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,240.0,Createspace Independent Publishing Platform,June 2012,,1478159677,9781478159674,8 x 5 x 0.51 inches,0.53 pounds
1870,488,3708,The Status Civilization,Science Fiction : Space Opera,Robert Sheckley,$12.99,,176 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703324,978-1528703321,5.5 x 0.4 x 8.5 inches,8.2 ounces,The Lost Starship,Science Fiction - Space Opera,Robert A. V. Jacobs,$10.50,,240.0,Createspace Independent Publishing Platform,June 2012,,1478159677,9781478159674,8 x 5 x 0.51 inches,0.53 pounds
1871,270,3709,La guerra de Calibn / Caliban's War (The Expanse) (Spanish Edition),Science Fiction : Space Opera,James S.A. Corey,$19.95,The Expanse (Book 608001),640 pages,Nova,"""February 27, 2018""",Spanish,8466660887,978-8466660884,6 x 1.5 x 9 inches,1.6 pounds,Caliban's War,Science Fiction - Space Opera,James S. A. Corey,$12.58,,611.0,Orbit,June 2012,,0316129062,9780316129060,9.2 x 6 x 2 inches,1.5 pounds
1872,1834,3714,Tales of Levinia,Fantasy : Dark,James Kientopp,$11.95,,,"""Page Publishing, Inc.""","""December 5, 2017""",English,1640823948,978-1640823945,6 x 0.2 x 9 inches,4.6 ounces,Worlds of Samsara,Science Fiction - Space Opera,James Heron,$15.95,,234.0,iUniverse,May 2012,,1469793091,9781469793092,8.5 x 5.5 x 0.53 inches,0.66 pounds
1873,1864,3734,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Fifth Reich  :  Killshot,Science Fiction - Space Opera,J. Palliser,$8.99,,184.0,Createspace Independent Publishing Platform,April 2012,,1979387168,9781979387163,9.02 x 5.98 x 0.42 inches,0.61 pounds
1874,273,3738,The Chessmen of Mars,Science Fiction : Space Opera,Edgar Rice Burroughs,$19.95,,95 pages,Independently published,"""February 27, 2018""",English,1980412219,978-1980412212,8.5 x 0.2 x 11 inches,10.9 ounces,Captive of the Centaurianess & a Princess of Mars,Science Fiction - Space Opera,Poul Anderson and Edgar Rice Burroughs,$12.95,,226.0,Armchair Fiction & Music,April 2012,,161287083X,9781612870830,7.99 x 5.24 x 0.51 inches,0.58 pounds
1875,278,3738,The Gods of Mars,Science Fiction : Space Opera,Edgar Rice Burroughs,$19.95,,97 pages,Independently published,"""February 26, 2018""",English,1980406413,978-1980406419,8.5 x 0.2 x 11 inches,11 ounces,Captive of the Centaurianess & a Princess of Mars,Science Fiction - Space Opera,Poul Anderson and Edgar Rice Burroughs,$12.95,,226.0,Armchair Fiction & Music,April 2012,,161287083X,9781612870830,7.99 x 5.24 x 0.51 inches,0.58 pounds
1876,281,3738,Warlord of Mars,Science Fiction : Space Opera,Edgar Rice Burroughs,$19.95,,117 pages,Independently published,"""February 26, 2018""",English,1980407967,978-1980407966,6 x 0.3 x 9 inches,8.2 ounces,Captive of the Centaurianess & a Princess of Mars,Science Fiction - Space Opera,Poul Anderson and Edgar Rice Burroughs,$12.95,,226.0,Armchair Fiction & Music,April 2012,,161287083X,9781612870830,7.99 x 5.24 x 0.51 inches,0.58 pounds
1877,1563,3754,The Suffering,Fantasy : Dark,Robert Cano,$6.99,,109 pages,Independently published,"""January 24, 2018""",English,1549809512,978-1549809514,5 x 0.3 x 8 inches,6.2 ounces,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
1878,632,3754,The Invisible Sarcophagus,Science Fiction : Space Opera,Robert Pritchard,$8.99,,237 pages,Independently published,"""December 24, 2017""",English,1976721253,978-1976721250,5.5 x 0.6 x 8.5 inches,13.1 ounces,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
1879,2686,3754,The Mind Full,Psychological Thrillers,Robert Lashley,$8.00,,234 pages,Lulu.com,"""January 16, 2018""",English,1365538338,978-1365538339,6 x 0.6 x 9 inches,14.7 ounces,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
1880,2304,3754,The Breakdown,Psychological Thrillers,B. A. Paris,$16.99,,491 pages,Large Print Press; Large Print edition,"""June 12, 2018""",English,1432847694,978-1432847692,5.5 x 8.5 inches,1.1 pounds,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
1881,2471,3754,The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,"""March 1, 2018""",English,0692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
1882,488,3754,The Status Civilization,Science Fiction : Space Opera,Robert Sheckley,$12.99,,176 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703324,978-1528703321,5.5 x 0.4 x 8.5 inches,8.2 ounces,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228.0,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds
